id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
1,AKOGHET Gisèle,,,PDG,pdg,,Assemblée nationale,12,,,,
2,ANGANGOU Estelle Flore,,,PDG,pdg,,Assemblée nationale,12,,,,
3,ANGARA Alphonse,,,PDG,pdg,,Assemblée nationale,12,,,,
4,ANGO NDOUTOUME François,,,PDG,pdg,,Assemblée nationale,12,,,,
5,ANGOUE Samuel,,,PDG,pdg,,Assemblée nationale,12,,,,
6,ANGWE ABOUGHE André,,,PDG,pdg,,Assemblée nationale,12,,,,
7,AZIZET Berthe,,,PDG,pdg,,Assemblée nationale,12,,,,
8,BAL’ABONDHOUME Irène Farelle épse KOUNDE,,,PDG,pdg,,Assemblée nationale,12,,,,
9,BARRO CHAMBRIER Hugues Alexandre,,,PDG,pdg,,Assemblée nationale,12,,,,
10,BAYOGHA NEMBE Célestin,,,PDG,pdg,,Assemblée nationale,12,,,,
11,BERRE André Dieudonné,,,PDG,pdg,,Assemblée nationale,12,,,,
12,BIE EYENE Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
13,BINET Modeste,,,PDG,pdg,,Assemblée nationale,12,,,,
14,BIYOGHE BI MBA Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
15,BIYOGHE BI-NZUE Nicaise,,,PDG,pdg,,Assemblée nationale,12,,,,
16,BOUKILA Jean Pierre,,,PDG,pdg,,Assemblée nationale,12,,,,
17,BOUKOUBI Faustin,,,PDG,pdg,,Assemblée nationale,12,,,,
18,BOUNGOUERES Alain Simplice,,,PDG,pdg,,Assemblée nationale,12,,,,
19,BOUTAMBA MBINA Alexis,,,PDG,pdg,,Assemblée nationale,12,,,,
20,DOUPAMBY MATOKA Marcel,,,PDG,pdg,,Assemblée nationale,12,,,,
21,EDZEBA-BICKE Steve Thierry,,,PDG,pdg,,Assemblée nationale,12,,,,
22,ELLA MENIE Vincent de Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
23,ESSIE EMANE Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
24,EYAMBA TSIMAT Maurice Nestor,,,PDG,pdg,,Assemblée nationale,12,,,,
25,GONDJOUT Vincent de Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
26,IDOUNDOU Emmanuel,,,PDG,pdg,,Assemblée nationale,12,,,,
27,IGNOUMBA Jonathan,,,PDG,pdg,,Assemblée nationale,12,,,,
28,INDOUMOU MAMBOUNGOU Barnabé,,,PDG,pdg,,Assemblée nationale,12,,,,
29,IVALA Clotaire Christian,,,PDG,pdg,,Assemblée nationale,12,,,,
103,KAH Gervais Landry,,,PDG,pdg,,Assemblée nationale,12,,,,
30,KOUMBA TENGO Bruce,,,PDG,pdg,,Assemblée nationale,12,,,,
31,LATE Emmanuel,,,PDG,pdg,,Assemblée nationale,12,,,,
32,LENGOMAS MATOMBI Gilbert,,,PDG,pdg,,Assemblée nationale,12,,,,
33,MABALA Martin,,,PDG,pdg,,Assemblée nationale,12,,,,
34,MAGANGA MANFOUMBI Justin,,,PDG,pdg,,Assemblée nationale,12,,,,
35,MAGANGA MOUSSAVOU Albertine,,,PSD,psd,,Assemblée nationale,12,,,,
36,MAKUNGU Alain Patrick,,,PDG,pdg,,Assemblée nationale,12,,,,
37,MALONGA-MOUELET Gabriel,,,PDG,pdg,,Assemblée nationale,12,,,,
38,MARAT ABYLA Luc,,,PDG,pdg,,Assemblée nationale,12,,,,
39,MASSALA TSAMBA Narcisse,,,UPNR,upnr,,Assemblée nationale,12,,,,
40,MASSIMA Jean,,,PDG,pdg,,Assemblée nationale,12,,,,
41,MAVOUNGOU BOUYOU Vincent,,,PDG,pdg,,Assemblée nationale,12,,,,
42,MAWOBO LENDOYE Fernando,,,PDG,pdg,,Assemblée nationale,12,,,,
43,MBA ABESSOLE Paul,,,RPG,rpg,,Assemblée nationale,12,,,,
44,MBADINGA MOMBO Ferdinand,,,PDG,pdg,,Assemblée nationale,12,,,,
45,MBONDZI Solange,,,PDG,pdg,,Assemblée nationale,12,,,,
46,MBOUMBA Joseph,,,PDG,pdg,,Assemblée nationale,12,,,,
47,MBOUMBOU MIYAKOU Edgard Anicet,,,PDG,pdg,,Assemblée nationale,12,,,,
48,MBOUMI Michel,,,PDG,pdg,,Assemblée nationale,12,,,,
49,MBOUMI NZINZI Jean Claude,,,PDG,pdg,,Assemblée nationale,12,,,,
50,MENGA M’ESSONE Michel,,,PDG,pdg,,Assemblée nationale,12,,,,
51,MIKANGA SEMBA Philippe Romain,,,PDG,pdg,,Assemblée nationale,12,,,,
52,MOMOADJAMBO Sylvain,,,PDG,pdg,,Assemblée nationale,12,,,,
53,MOUBAMBA MOUKETOU Aloïse,,,PDG,pdg,,Assemblée nationale,12,,,,
54,MOUDOUMA Apollinaire Adonis,,,PDG,pdg,,Assemblée nationale,12,,,,
55,MOULENGUI MABENDE Martin,,,PDG,pdg,,Assemblée nationale,12,,,,
56,MOUNGUENGUI KOUMBA Guy François,,,PDG,pdg,,Assemblée nationale,12,,,,
57,MOUSSAVOU Louis Marie,,,PDG,pdg,,Assemblée nationale,12,,,,
58,MOUTSINGA Juliette,,,PDG/PGCI,pgci,,Assemblée nationale,12,,,,
59,MPONO Jean Claude,,,PDG,pdg,,Assemblée nationale,12,,,,
60,MVE-EBANG Marcellin,,,PDG,pdg,,Assemblée nationale,12,,,,
61,NANG NDONG Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
62,NDAKI Bernabé,,,PDG,pdg,,Assemblée nationale,12,,,,
63,NDEKAYINO Marguerite,,,PDG,pdg,,Assemblée nationale,12,,,,
64,NDEMEZO’O OBIANG René,,,PDG,pdg,,Assemblée nationale,12,,,,
65,NDJAMONO François,,,PDG,pdg,,Assemblée nationale,12,,,,
66,NDJAVE NDJOY Albert,,,PDG,pdg,,Assemblée nationale,12,,,,
67,NDONG NGUEMA Paul,,,PDG,pdg,,Assemblée nationale,12,,,,
68,NDONG OBIANG Albert,,,PDG,pdg,,Assemblée nationale,12,,,,
69,NDOUTOUME ESSONE Jean Marie,,,PDG,pdg,,Assemblée nationale,12,,,,
70,NDZIAMI Jacques,,,PDG,pdg,,Assemblée nationale,12,,,,
71,NDZOUMBA Bernard,,,PDG,pdg,,Assemblée nationale,12,,,,
72,NGARI Idriss,,,PDG,pdg,,Assemblée nationale,12,,,,
73,NGOMA Angélique,,,PDG,pdg,,Assemblée nationale,12,,,,
74,NGOMBELA Raymond,,,PDG,pdg,,Assemblée nationale,12,,,,
75,NGONDJIGA Ludovic,,,PDG,pdg,,Assemblée nationale,12,,,,
76,NGOU-MVE Nicolas,,,PDG,pdg,,Assemblée nationale,12,,,,
77,NGOZO ISSONDOU Maxime-Laurent,,,PDG,pdg,,Assemblée nationale,12,,,,
78,NGUEMA ESSONO Jacques,,,PDG,pdg,,Assemblée nationale,12,,,,
79,NGUEMA MBA Alexandre,,,PDG,pdg,,Assemblée nationale,12,,,,
80,NGUEMA NDONG Jean Marie,,,RPG,rpg,,Assemblée nationale,12,,,,
81,NGUIMBI André Christ,,,PDG,pdg,,Assemblée nationale,12,,,,
82,NKERO MOUGNOKO Charlotte,,,PDG,pdg,,Assemblée nationale,12,,,,
83,NKOGHE ESSINGONE Adrien,,,PDG,pdg,,Assemblée nationale,12,,,,
84,NONGOU MOUNDOUNGA Pauline Olive épse LOUEMBET,,,PDG,pdg,,Assemblée nationale,12,,,,
