id,name,position_id,position,label,start_date,end_date,ordinal
Q48283,Yulia Tymoshenko,q48283-b784808b-4308-03ac-616d-220a02a9c6d6,Q1145714,Prime Minister of Ukraine,2007-12-18,2010-03-04,0
Q48283,Yulia Tymoshenko,q48283-ce252403-47e1-1b9f-6c08-2a705469342c,Q25827669,Minister of Fuel and Energy,1999-12-30,2001-01-19,0
Q488180,Anatoliy Kinakh,Q488180-6898F7E0-513D-4146-BA17-9F0B2358A5EB,Q1145714,Prime Minister of Ukraine,2001-05-29,2002-11-21,0
Q488211,Anatoliy Hrytsenko,Q488211-419B34E0-BDD2-42EB-A680-52B52DFE12ED,Q33006385,Minister of Defence,"","",0
Q546694,Vitaliy Masol,Q546694-D1091D49-9AD2-46DC-A8B0-89D822F098FA,Q1145714,Prime Minister of Ukraine,1994-06-16,1995-03-06,0
Q546694,Vitaliy Masol,Q546694-EC6363C0-B7A7-4DA0-9827-78CD44CF6DAC,Q3099723,Minister-President,"","",0
Q553216,Valeriy Pustovoitenko,Q553216-0878d126-4680-aaa8-d89e-638616fd2ace,Q1145714,Prime Minister of Ukraine,1997-07-16,1999-11-30,6
Q553216,Valeriy Pustovoitenko,Q553216-252D1B9B-8857-48F2-9ABF-4B99199AAD07,Q3099723,Minister-President,"","",0
Q553216,Valeriy Pustovoitenko,Q553216-8d127c97-43e2-87c2-f87d-4afc71177a33,Q57260579,Transport Minister,2001-06-09,2002-04-30,0
Q553216,Valeriy Pustovoitenko,Q553216-7623578e-4348-e4a1-bbfc-3092f995c148,Q83307,minister,1993-04-01,1993-09-01,0
Q553216,Valeriy Pustovoitenko,Q553216-0d528d11-4e31-da91-b431-07f431311f17,Q83307,minister,1994-07-01,1997-07-01,0
Q559607,Pavlo Lazarenko,Q559607-7205159B-2E8F-4743-A589-13CACB0E62A5,Q1145714,Prime Minister of Ukraine,1996-05-28,1997-07-02,0
Q559607,Pavlo Lazarenko,Q559607-f0bf1259-4969-5ed6-fa61-efc023675aab,Q16147568,First Deputy Prime Minister of Ukraine,"","",0
Q559607,Pavlo Lazarenko,Q559607-343D96D7-A268-402A-992D-341022F7E4F3,Q3099723,Minister-President,"","",0
Q57590,Mykola Azarov,Q57590-47b30ce6-4aed-dbd7-90b6-5e87bf259b6b,Q1145714,Prime Minister of Ukraine,2004-12-07,2004-12-28,0
Q57590,Mykola Azarov,Q57590-b381ea34-4c5c-ae8d-47fb-72ea5c623762,Q1145714,Prime Minister of Ukraine,2005-01-05,2005-01-24,0
Q57590,Mykola Azarov,Q57590-2a87be1d-4667-41ed-828a-3585311760a6,Q1145714,Prime Minister of Ukraine,2010-03-11,2014-01-28,0
Q57590,Mykola Azarov,Q57590-ea6f56e0-4840-b48e-0abe-6fd229b70158,Q25525260,Minister of Finance,2002-11-26,2005-02-03,0
Q57590,Mykola Azarov,Q57590-fa447774-4a85-d358-3910-5caf41eb4092,Q25525260,Minister of Finance,2006-08-04,2007-12-18,0
Q58077,Petro Poroshenko,Q58077-9a1ad351-4498-791e-fb6e-c2ac6fa9f8e2,Q6866156,Minister of Foreign Affairs,2009-10-09,2010-03-11,0
Q629702,Leonid Kuchma,Q629702-a10e4e62-4b36-bd40-def9-2ba94aa6a6ec,Q1145714,Prime Minister of Ukraine,1992-10-13,1993-09-22,2
Q704389,Arsen Avakov,Q704389-7305f5b2-4a3f-c2c6-2693-5fc656356662,Q12131528,Minister of Interior Affairs,2016-04-14,"",0
Q715633,Yevhen Marchuk,Q715633-B94CE8A9-4983-4D00-9205-E6DBB215F83B,Q1145714,Prime Minister of Ukraine,1995-06-08,1996-05-27,0
Q715633,Yevhen Marchuk,Q715633-b77b6fc2-4a24-d6a5-e16d-bb4934547f17,Q16147568,First Deputy Prime Minister of Ukraine,"","",0
Q715633,Yevhen Marchuk,Q715633-935FCBFA-9DEE-480A-856A-9AE8AEC5CD85,Q33006385,Minister of Defence,"","",0
Q894312,Borys Tarasyuk,Q894312-cc8de704-496c-1631-9303-c2febd4e9c65,Q6866156,Minister of Foreign Affairs,1998-04-17,2000-09-29,0
Q894312,Borys Tarasyuk,Q894312-ab639870-42ec-9986-5456-bfb1fd76a7a1,Q6866156,Minister of Foreign Affairs,2005-02-04,2007-01-30,0
Q927269,Yukhym Zvyahilsky,Q927269-094831b2-4124-2079-f0f5-6f8dbcaae28e,Q1145714,Prime Minister of Ukraine,1993-09-22,1994-06-16,0
Q927269,Yukhym Zvyahilsky,Q927269-e22805d9-4a22-b6c1-61d8-84fbb0750062,Q16147568,First Deputy Prime Minister of Ukraine,1993-06-11,1994-07-04,0
Q927993,Vitold Fokin,Q927993-37180280-25DB-4A65-92D8-CFD6908B3E91,Q1145714,Prime Minister of Ukraine,1991-11-01,1992-10-08,0
Q964173,Vasyl Durdynets,Q964173-aba34da3-48dc-c8e3-8a7b-014661b136de,Q1145714,Prime Minister of Ukraine,1997-07-02,1997-07-30,0
Q964173,Vasyl Durdynets,Q964173-4eae3dad-4b92-45c9-475b-95446e088228,Q3099723,Minister-President,"","",0
Q975419,Andriy Mokhnyk,Q975419-fb0f1edd-4f60-efed-2985-77282e9ccfd0,Q83307,minister,"","",0
