id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
apton_ndlovu,Apton Ndlovu,,,unknown,unknown,Timphisini,House of Assembly,10,,,,
bambumuti_sithole,Bambumuti Sithole,,,unknown,unknown,Ludzeludze,House of Assembly,10,,,,
bongani_mabuza,Bongani Mabuza,,,unknown,unknown,Kukhanyeni,House of Assembly,10,,,,
bongani_mdluli,Bongani Mdluli,,,unknown,unknown,Madlangempisi,House of Assembly,10,,,,
christopher_gamedze,Christopher Gamedze,,,unknown,unknown,Mafutseni,House of Assembly,10,,,,
cruiser_ngcamphalala,Cruiser Ngcamphalala,,,unknown,unknown,Sigwe,House of Assembly,10,,,,
dumisani_ndlangamandla,Dumisani Ndlangamandla,,,unknown,unknown,Ngudzeni,House of Assembly,10,,,,
esther_dlamini,Esther Dlamini,,,unknown,unknown,Mbabane East,House of Assembly,10,,,,
frans_dlamini,Frans Dlamini,,,unknown,unknown,Nhlambeni,House of Assembly,10,,,,
george_maseko,George Maseko,,,unknown,unknown,Hlane,House of Assembly,10,,,,
gideon_dlamini,Gideon Dlamini,,,unknown,unknown,Mkhiweni,House of Assembly,10,,,,
gundwane_gamedze,Gundwane Gamedze,,,unknown,unknown,Siphofaneni,House of Assembly,10,,,,
hans_steffans,Hans Steffans,,,unknown,unknown,Nkilongo,House of Assembly,10,,,,
hans_steffens,Hans Steffens,,,unknown,unknown,Nkilongo,House of Assembly,10,,,,
jabulani_mabuza,Jabulani Mabuza,,,unknown,unknown,Pigg’s Peak,House of Assembly,10,,,,
jacob_siwela,Jacob Siwela,,,unknown,unknown,Mpolonjeni,House of Assembly,10,,,,
james_simelane,James Simelane,,,unknown,unknown,Sandleni,House of Assembly,10,,,,
jan_sithole,Jan Sithole,,,unknown,unknown,Manzini North,House of Assembly,10,,,,
jeremiah_ndwandwe,Jeremiah Ndwandwe,,,unknown,unknown,Ndzingeni,House of Assembly,10,,,,
johane_shongwe,Johane Shongwe,,,unknown,unknown,Mbabane West,House of Assembly,10,,,,
joseph_souza,Joseph Souza,,,unknown,unknown,Lugongolweni,House of Assembly,10,,,,
lucky_mabuza,Lucky Mabuza,,,unknown,unknown,Nkhaba,House of Assembly,10,,,,
mabulala_maseko,Mabulala Maseko,,,unknown,unknown,Maphalaleni,House of Assembly,10,,,,
magobetane_mamba,Magobetane Mamba,,,unknown,unknown,Sithobela,House of Assembly,10,,,,
mandla_nxumalo,Mandla Nxumalo,,,unknown,unknown,Shiselweni I,House of Assembly,10,,,,
